0       1.13069
0.0265	1.13069
0.0787	1.13835
0.1307	1.13634
0.1825	1.13213
0.2337	1.12636
0.2842	1.11908
0.3341	1.11021
0.3829	1.09966
0.4308	1.08730
0.4774	1.07299
0.5227	1.05656
0.5666	1.03784
0.6090	1.01663
0.6497	0.99273
0.6887	0.96590
0.7257	0.93591
0.7607	0.90253
0.7937	0.86552
0.8244	0.82466
0.8529	0.77974
0.8791	0.73059
0.9029	0.67710
0.9242	0.61920
0.9429	0.55691
0.9591	0.49032
0.9727	0.41965
0.9836	0.34526
0.9918	0.26774
0.9972	0.18827
1.0000	0.11310
