      Beta             Mach             AoA             Re/1e6             CLo             CLi            CLtot              CDo              CDi             CDtot              CSo              CSi            CStot               L/D              E               CMox             CMoy             CMoz             CMix             CMiy             CMiz             CMxtot           CMytot           CMztot           CFox             CFoy             CFoz             CFix             CFiy             CFiz             CFxtot           CFytot           CFztot           CLwtot           CDwtot           CSwtot           CLiw             CDiw             CSiw             CFwxtot          CFwytot          CFwztot         CFiwx            CFiwy            CFiwz           LoDw              Ew            StallFactor 
  0.000000000000   0.200000000000   5.000000000000  10.000000000000  -0.000013685362   0.008811363595   0.008797678233   0.000156424403   0.000200834371   0.000357258774   0.000000000000   0.000000008460   0.000000008460  24.625506436800  12.267281341730   0.000000000000   0.000000312514  -0.000000000131   0.000000029506  -0.017310240877   0.000000024042   0.000000029506  -0.017309928363   0.000000023911   0.000157021919   0.000000000000   0.000000000000  -0.000567890803   0.000000008460   0.008795337565  -0.000410868885   0.000000008460   0.008795337565   0.008802806294   0.000386915638   0.000000000066   0.008816491656   0.000230491235   0.000000000066  -0.000381771814   0.000000000066   0.008803030878  -0.000538793733   0.000000000066   0.008803030878  22.751229042863  10.688873840142   1.000000000000 
  0.000000000000   0.200000000000   6.000000000000  10.000000000000  -0.000017337535   0.010418472015   0.010401134481   0.000164955624   0.000281292046   0.000446247670   0.000000000000   0.000000012222   0.000000012222  23.307986073363  12.242051109403   0.000000000000   0.000000312514  -0.000000000197   0.000000037045  -0.020532672009   0.000000036417   0.000000037045  -0.020532359495   0.000000036221   0.000165864245   0.000000000000   0.000000000000  -0.000809275770   0.000000012222   0.010390801561  -0.000643411525   0.000000012222   0.010390801561   0.010408620575   0.000485449275  -0.000000000144   0.010425958110   0.000320493652  -0.000000000144  -0.000605207180  -0.000000000144   0.010402344329  -0.000771071425  -0.000000000144   0.010402344329  21.441211474824  10.744648420256   1.000000000000 
  0.000000000000   0.200000000000   7.000000000000  10.000000000000  -0.000021467513   0.012021081124   0.011999613611   0.000174838866   0.000375137218   0.000549976085   0.000000000000   0.000000014401   0.000000014401  21.818428009869  12.217844342000   0.000000000000   0.000000312514  -0.000000000233   0.000000036517  -0.023738600309   0.000000042723   0.000000036517  -0.023738287795   0.000000042490   0.000176151876   0.000000000000   0.000000000000  -0.001092660261   0.000000014401   0.011977195535  -0.000916508386   0.000000014401   0.011977195535   0.012010441349   0.000600033470  -0.000000000913   0.012031908862   0.000425194604  -0.000000000913  -0.000868143690  -0.000000000913   0.011994043025  -0.001044295566  -0.000000000913   0.011994043025  20.016285675016  10.779459808739   1.000000000000 
  0.000000000000   0.200000000000   8.000000000000  10.000000000000  -0.000026147376   0.013618862789   0.013592715414   0.000186048246   0.000482287358   0.000668335604   0.000000000000   0.000000019696   0.000000019696  20.338158451157  12.194297551953   0.000000000000   0.000000312514  -0.000000000301   0.000000040604  -0.026926407418   0.000000057982   0.000000040604  -0.026926094903   0.000000057681   0.000187876648   0.000000000000   0.000000000000  -0.001417785595   0.000000019696   0.013553446380  -0.001229908947   0.000000019696   0.013553446380   0.013607780914   0.000730512752  -0.000000001002   0.013633928290   0.000544464506  -0.000000001002  -0.001170433615  -0.000000001002   0.013577018651  -0.001358310263  -0.000000001002   0.013577018651  18.627711669074  10.801724419522   1.000000000000 
  0.000000000000   0.200000000000   9.000000000000  10.000000000000  -0.000031447845   0.015283817316   0.015252369471   0.000198553878   0.000614049659   0.000812603537   0.000000000000   0.000000027055   0.000000027055  18.769755212908  12.059279401663   0.000000000000   0.000000312514  -0.000000000366   0.000000045574  -0.030278527365   0.000000078844   0.000000045574  -0.030278214851   0.000000078478   0.000201028877   0.000000000000   0.000000000000  -0.001784426097   0.000000027055   0.015191706693  -0.001583397220   0.000000027055   0.015191706693   0.015200010458   0.000876741135  -0.000000001065   0.015231458303   0.000678187257  -0.000000001065  -0.001511858508  -0.000000001065   0.015150025636  -0.001712887385  -0.000000001065   0.015150025636  17.336942289859  10.918807936259   1.000000000000 
  0.000000000000   0.200000000000  10.000000000000  10.000000000000  -0.000037438234   0.016877658341   0.016840220107   0.000212322777   0.000750053424   0.000962376201   0.000000000000   0.000000025442   0.000000025442  17.498583278831  12.035206513358   0.000000000000   0.000000312514  -0.000000000420   0.000000044354  -0.033442571208   0.000000075091   0.000000044354  -0.033442258694   0.000000074671   0.000215598198   0.000000000000   0.000000000000  -0.002192116187   0.000000025442   0.016751494197  -0.001976517989   0.000000025442   0.016751494197   0.016786618468   0.001038532724  -0.000000000581   0.016824056702   0.000826209946  -0.000000000581  -0.001892210628  -0.000000000581   0.016711931329  -0.002107808827  -0.000000000581   0.016711931329  16.163783852269  10.925852316375   1.000000000000 
  0.000000000000   0.200000000000  11.000000000000  10.000000000000  -0.000044186197   0.018464659041   0.018420472845   0.000227318277   0.000899272912   0.001126591189   0.000000000000   0.000000040491   0.000000040491  16.350627475641  12.010476954226   0.000000000000   0.000000312514  -0.000000000519   0.000000048672  -0.036581106307   0.000000129070   0.000000048672  -0.036580793792   0.000000128551   0.000231572924   0.000000000000   0.000000000000  -0.002640472306   0.000000040491   0.018297000609  -0.002408899382   0.000000040491   0.018297000609   0.018367081962   0.001215704689  -0.000000000291   0.018411268159   0.000988386412  -0.000000000291  -0.002311235687  -0.000000000291   0.018261594325  -0.002542808611  -0.000000000291   0.018261594325  15.108177276632  10.927605284252   1.000000000000 
  0.000000000000   0.200000000000  12.000000000000  10.000000000000  -0.000051757517   0.020044351262   0.019992593744   0.000243499974   0.001061546412   0.001305046386   0.000000000000   0.000000041279   0.000000041279  15.319450673304  11.985316661334   0.000000000000   0.000000312514  -0.000000000609   0.000000048405  -0.039692358041   0.000000146708   0.000000048405  -0.039692045527   0.000000146099   0.000248939908   0.000000000000   0.000000000000  -0.003129105886   0.000000041279   0.019827042004  -0.002880165977   0.000000041279   0.019827042004   0.019940820123   0.001407979308  -0.000000000063   0.019992577640   0.001164479334  -0.000000000063  -0.002768718046  -0.000000000063   0.019797800718  -0.003017657955  -0.000000000063   0.019797800718  14.162722429111  10.925887248333   1.000000000000 
  0.000000000000   0.200000000000  13.000000000000  10.000000000000  -0.000060215950   0.021735258893   0.021675042943   0.000260823936   0.001264479727   0.001525303664   0.000000000000   0.000000045722   0.000000045722  14.210313304041  11.826555656731   0.000000000000   0.000000312514  -0.000000000685   0.000000046186  -0.043086997718   0.000000179788   0.000000046186  -0.043086685204   0.000000179103   0.000267684677   0.000000000000   0.000000000000  -0.003657298211   0.000000045722   0.021462631664  -0.003389613533   0.000000045722   0.021462631664   0.021507180438   0.001615222328   0.000000000159   0.021567396388   0.001354398392   0.000000000159  -0.003264238631   0.000000000159   0.021319298763  -0.003531923308   0.000000000159   0.021319298763  13.315306542420  11.041389267158   1.000000000000 
  0.000000000000   0.200000000000  14.000000000000  10.000000000000  -0.000069623111   0.023306654840   0.023237031729   0.000279243047   0.001456375548   0.001735618595   0.000000000000   0.000000048735   0.000000048735  13.388328404544  11.801525279189   0.000000000000   0.000000312514  -0.000000000626   0.000000034935  -0.046158617787   0.000000217690   0.000000034935  -0.046158305272   0.000000217065   0.000287791690   0.000000000000   0.000000000000  -0.004225275149   0.000000048735   0.022966676718  -0.003937483459   0.000000048735   0.022966676718   0.023065573549   0.001837110940  -0.000000000078   0.023135196660   0.001557867893  -0.000000000078  -0.003797526383  -0.000000000078   0.022824864800  -0.004085318072  -0.000000000078   0.022824864800  12.555351476600  11.032676725242   1.000000000000 
  0.000000000000   0.200000000000  15.000000000000  10.000000000000  -0.000080038338   0.024883288113   0.024803249775   0.000298707146   0.001664777214   0.001963484360   0.000000000000   0.000000050706   0.000000050706  12.632262460897  11.762815035967   0.000000000000   0.000000312514  -0.000000000580   0.000000019473  -0.049261017426   0.000000230674   0.000000019473  -0.049260704911   0.000000230094   0.000309244393   0.000000000000   0.000000000000  -0.004832217562   0.000000050706   0.024466286680  -0.004522973169   0.000000050706   0.024466286680   0.024615464037   0.002073395509  -0.000000000312   0.024695502375   0.001774688363  -0.000000000312  -0.004368204627  -0.000000000312   0.024313346685  -0.004677449019  -0.000000000312   0.024313346685  11.872054285359  11.034312758735   1.000000000000 
